1.598371289062500000e+04
1.595970507812500000e+04
1.593548632812500000e+04
1.591173437500000000e+04
1.588816406250000000e+04
1.586480468750000000e+04
1.584223242187500000e+04
1.581993750000000000e+04
1.579796093750000000e+04
1.577607128906250000e+04
