1.405673147803e+03   6.375641625386e+03   2.000000000000e+02   white
2.173084292041e+04   6.165301091241e+03   2.000000000000e+02   black
1.491584109229e+04   1.983093793441e+04   2.200000000000e+02   black
1.487733761831e+04   1.501354006125e+03   2.000000000000e+02   white
9.887102646610e+03   2.477732203553e+04   2.200000000000e+02   white
1.021580419342e+04   9.150173264209e+03   2.200000000000e+02   black
1.967620468268e+03   4.693450414259e+03   2.000000000000e+02   white
2.914408788032e+04   2.928908055154e+04   2.000000000000e+02   white
9.244239885725e+03   6.728072248844e+03   2.000000000000e+02   white
1.661376354985e+02   1.274132029373e+04   2.000000000000e+02   white
2.008530308515e+04   7.510483600824e+03   2.000000000000e+02   black
4.906597142006e+03   2.964362080260e+04   2.200000000000e+02   white
2.917898973318e+04   1.904684714242e+04   2.000000000000e+02   white
1.484678773952e+04   3.806969662096e+03   2.000000000000e+02   white
9.028202885681e+03   1.196665516938e+04   2.000000000000e+02   black
1.245551555130e+04   2.311784650615e+04   2.000000000000e+02   black
1.977105456225e+04   2.406504370553e+04   2.000000000000e+02   white
2.022200971081e+04   1.115712996402e+04   2.200000000000e+02   black
1.581993332267e+04   1.688129197287e+04   2.200000000000e+02   black
2.587568801612e+04   4.561945420480e+03   2.200000000000e+02   white
2.792920798790e+04   3.790489832691e+03   2.200000000000e+02   white
1.808722845238e+04   1.552230653280e+04   2.000000000000e+02   black
1.674379321152e+04   2.877721831117e+04   2.200000000000e+02   white
1.767678709197e+04   8.573453427763e+03   2.200000000000e+02   black
1.823781301111e+04   1.977742122261e+04   2.200000000000e+02   black
2.423737056438e+04   2.302835948018e+04   2.000000000000e+02   white
1.222453119606e+04   1.011020276075e+04   2.200000000000e+02   black
2.648822868562e+04   2.478794877001e+04   2.200000000000e+02   white
1.228428769096e+04   2.181096841751e+04   2.200000000000e+02   black
1.427092849559e+04   6.978608957766e+03   2.200000000000e+02   black
1.220642867215e+04   2.818122348037e+04   2.000000000000e+02   white
8.180702992631e+03   1.207467707387e+04   2.000000000000e+02   white
1.843488951879e+04   1.945299283566e+04   2.200000000000e+02   black
1.844641899685e+04   1.263868158931e+04   2.200000000000e+02   black
9.551260453834e+03   2.852791029574e+04   2.000000000000e+02   white
9.308857587957e+03   6.840169382076e+02   2.200000000000e+02   white
1.564071143866e+04   1.092334266800e+04   2.000000000000e+02   black
9.309693135124e+03   2.964190652020e+04   2.200000000000e+02   white
1.617386637509e+04   6.811967852080e+03   2.000000000000e+02   black
1.677364886412e+04   1.717917313764e+04   2.200000000000e+02   black
2.506983959121e+04   2.713477361648e+04   2.000000000000e+02   white
2.078294693419e+04   1.249925836418e+04   2.000000000000e+02   black
6.584135857329e+03   1.303073492343e+02   2.200000000000e+02   white
1.988063396764e+02   2.927634490080e+04   2.000000000000e+02   white
1.145844541759e+03   1.502882148828e+04   2.200000000000e+02   white
2.912638260687e+04   2.851598172831e+04   2.000000000000e+02   white
8.971920123558e+03   2.747341554118e+04   2.200000000000e+02   white
2.467432316074e+04   7.791685795323e+03   2.000000000000e+02   white
1.732080675230e+04   1.877508050679e+04   2.000000000000e+02   black
2.833921901940e+04   1.332710514334e+04   2.200000000000e+02   white
2.821801493904e+04   2.145908433094e+04   2.000000000000e+02   white
6.979214107497e+03   2.198231270190e+04   2.000000000000e+02   white
2.548317800584e+04   2.335763539885e+04   2.000000000000e+02   white
9.251244733510e+03   2.242049896446e+04   2.200000000000e+02   white
1.783289469075e+04   1.926637606940e+03   2.000000000000e+02   white
1.226837858437e+04   1.272712844577e+04   2.000000000000e+02   black
2.485916836950e+04   6.905286474154e+03   2.000000000000e+02   white
1.261115851332e+03   2.866624937725e+04   2.000000000000e+02   white
8.660935329348e+03   1.560651238865e+04   2.200000000000e+02   black
1.559110684685e+04   6.643759350384e+03   2.200000000000e+02   black
2.500546929176e+04   1.464109926560e+04   2.000000000000e+02   white
2.373524414400e+04   2.528389870851e+04   2.000000000000e+02   white
7.739158754641e+03   1.222693108412e+03   2.000000000000e+02   white
1.393361549604e+04   1.318114507210e+04   2.000000000000e+02   black
7.837779340205e+03   1.005786397456e+04   2.000000000000e+02   white
2.131806021836e+04   2.346755148595e+04   2.000000000000e+02   white
1.917120733323e+04   1.946695595895e+04   2.200000000000e+02   black
2.567954948551e+04   9.799603866866e+03   2.000000000000e+02   white
2.339888600018e+04   1.163669850426e+04   2.000000000000e+02   white
5.831093165068e+03   2.549051716067e+04   2.000000000000e+02   white
2.753999438687e+04   2.259714021829e+04   2.200000000000e+02   white
2.500077185046e+04   1.457312252788e+02   2.200000000000e+02   white
2.607428570773e+04   5.979353825428e+03   2.200000000000e+02   white
7.819334503638e+03   1.426140882810e+04   2.000000000000e+02   white
1.712321352759e+04   2.429047209719e+04   2.200000000000e+02   white
5.303421406276e+03   1.221999237972e+04   2.200000000000e+02   white
2.051943204791e+04   8.968934997261e+02   2.000000000000e+02   white
2.886950024977e+04   2.226012322556e+04   2.000000000000e+02   white
4.917948184130e+02   3.075307286607e+04   2.200000000000e+02   white
2.586711542848e+04   2.713913046012e+04   2.000000000000e+02   white
1.820510091665e+04   2.044694051602e+04   2.200000000000e+02   black
1.678730005314e+04   1.531878746632e+04   2.200000000000e+02   black
2.916908152343e+04   2.604830192202e+04   2.000000000000e+02   white
2.003286127454e+04   9.779442771638e+03   2.200000000000e+02   black
1.070875939152e+04   1.567115594374e+04   2.000000000000e+02   black
2.053349034772e+04   4.538456799387e+03   2.200000000000e+02   black
2.339966794271e+04   2.994114854461e+04   2.000000000000e+02   white
1.052700561468e+04   2.961572506112e+04   2.000000000000e+02   white
1.779558308162e+04   2.504012063734e+04   2.200000000000e+02   white
1.508240758949e+04   9.536696020955e+03   2.200000000000e+02   black
8.007196757643e+02   1.703319652826e+04   2.000000000000e+02   white
2.466345744306e+04   1.944542141619e+04   2.000000000000e+02   white
1.356915315517e+04   4.196235420674e+03   2.000000000000e+02   white
1.431201771853e+03   8.760675931136e+03   2.000000000000e+02   white
2.255129720503e+04   1.266338600168e+04   2.200000000000e+02   white
1.955453419453e+03   2.869102425371e+04   2.200000000000e+02   white
1.527008640844e+04   1.101033871498e+04   2.200000000000e+02   black
4.530597315415e+02   3.134257711345e+03   2.000000000000e+02   white
2.661007353138e+04   1.255137483492e+04   2.200000000000e+02   white
1.358659417887e+04   2.765712528008e+04   2.000000000000e+02   white
1.510008638564e+04   1.453338509615e+02   2.200000000000e+02   white
1.953292566794e+04   1.146190141276e+04   2.200000000000e+02   black
1.058437743107e+03   4.509894907089e+03   2.200000000000e+02   white
2.463762179845e+04   3.070772673366e+04   2.200000000000e+02   white
3.119345240807e+03   1.032553791081e+04   2.200000000000e+02   white
1.322139669412e+04   1.115838695638e+04   2.200000000000e+02   black
7.847302960767e+02   7.394954003841e+03   2.200000000000e+02   white
1.270372619696e+04   2.339519594169e+04   2.000000000000e+02   black
7.253786584874e+03   7.256785773823e+03   2.000000000000e+02   white
2.983005617302e+04   2.688977070601e+04   2.000000000000e+02   white
2.393408811459e+04   1.790959112231e+04   2.000000000000e+02   white
1.849858527555e+04   5.727429855339e+03   2.200000000000e+02   black
6.415587433107e+03   6.470615992931e+03   2.000000000000e+02   white
2.668920925208e+04   6.213966638629e+02   2.000000000000e+02   white
1.305178711748e+04   3.984677835410e+03   2.000000000000e+02   black
8.795959163817e+03   2.090607047850e+04   2.200000000000e+02   white
8.458133298634e+03   2.160601415221e+04   2.200000000000e+02   white
1.984310898194e+04   9.049282849016e+02   2.000000000000e+02   white
2.342033570963e+04   8.723451445284e+03   2.200000000000e+02   white
2.651521388246e+04   7.733537035114e+03   2.000000000000e+02   white
2.988704373361e+04   4.074905436614e+02   2.200000000000e+02   white
2.760293975580e+04   2.334324078355e+04   2.000000000000e+02   white
1.942064896583e+04   2.771232544866e+04   2.200000000000e+02   white
2.803997680664e+04   6.327434122966e+03   2.200000000000e+02   white
1.551706980010e+04   1.596457375380e+04   2.200000000000e+02   black
1.289916164498e+04   2.682060313382e+04   2.000000000000e+02   black
1.860042535005e+04   1.297045504156e+04   2.000000000000e+02   black
1.378572932862e+04   4.381632530201e+03   2.000000000000e+02   black
1.610914301172e+04   7.039216178112e+02   2.000000000000e+02   white
1.051966449130e+04   4.107285397082e+02   2.200000000000e+02   white
1.016597350517e+04   6.797011724927e+03   2.200000000000e+02   black
2.883308348511e+04   2.383909895474e+04   2.200000000000e+02   white
4.637223723026e+03   1.953185479481e+04   2.200000000000e+02   white
1.908408253810e+04   1.434233866167e+03   2.000000000000e+02   white
1.115225959043e+04   4.418343988156e+03   2.200000000000e+02   black
2.287457643204e+04   8.450467678062e+03   2.000000000000e+02   black
2.755867180383e+04   2.183602906049e+04   2.200000000000e+02   white
2.773121324983e+04   8.250362530061e+03   2.000000000000e+02   white
2.647900605208e+04   7.154369270363e+03   2.000000000000e+02   white
4.695334101235e+02   1.394115599260e+04   2.000000000000e+02   white
2.485947165762e+04   1.279886804390e+04   2.000000000000e+02   white
1.563509875420e+04   1.913662862212e+04   2.000000000000e+02   black
2.146082270408e+04   4.788053997557e+03   2.200000000000e+02   black
1.136495433085e+04   1.750469872641e+04   2.200000000000e+02   black
1.899367232859e+04   8.633033176087e+03   2.200000000000e+02   black
1.025716571052e+04   5.180010835816e+03   2.000000000000e+02   white
1.741880996108e+04   3.088467941675e+03   2.200000000000e+02   white
4.257578408834e+03   8.854489868294e+02   2.200000000000e+02   white
9.750680951899e+03   2.747688954410e+04   2.200000000000e+02   white
1.291750850841e+04   9.049113499922e+03   2.200000000000e+02   black
3.295738441592e+03   4.015601890420e+02   2.000000000000e+02   white
2.507129193730e+04   1.309908889375e+04   2.200000000000e+02   white
2.120038678733e+04   8.997598589047e+02   2.000000000000e+02   white
2.446822190943e+04   1.218595422576e+04   2.000000000000e+02   white
1.704167636644e+04   2.324608086636e+03   2.200000000000e+02   white
1.360629487253e+04   1.630236214083e+04   2.200000000000e+02   black
1.725735032092e+04   1.311640494244e+04   2.200000000000e+02   black
3.884063646483e+03   2.541301535975e+04   2.200000000000e+02   white
2.862198721684e+03   4.223247570381e+03   2.000000000000e+02   white
1.677004695385e+04   8.209700113924e+03   2.200000000000e+02   black
1.087254753823e+03   1.171397302098e+04   2.200000000000e+02   white
2.224825249575e+03   2.722806608924e+04   2.200000000000e+02   white
1.233554851832e+04   1.076560008821e+04   2.200000000000e+02   black
2.150043041823e+04   1.449663443658e+04   2.000000000000e+02   white
2.255398828937e+04   9.033718091780e+03   2.000000000000e+02   black
2.542473853666e+04   1.941823397687e+04   2.000000000000e+02   white
1.417336439034e+04   2.801613027899e+04   2.000000000000e+02   white
1.587035368146e+04   3.613656651250e+03   2.200000000000e+02   white
1.698768268862e+03   1.136790372700e+04   2.200000000000e+02   white
2.326445988719e+04   2.821085687319e+04   2.000000000000e+02   white
2.882681068026e+04   2.424812925567e+04   2.200000000000e+02   white
1.246733773401e+04   2.078758079898e+04   2.000000000000e+02   black
7.894241979623e+03   4.884393591631e+03   2.000000000000e+02   white
8.006032226692e+03   1.380021488846e+03   2.000000000000e+02   white
2.409903373293e+04   4.885139354852e+03   2.000000000000e+02   white
5.046750801785e+03   1.273478728769e+04   2.000000000000e+02   white
2.863962935285e+04   1.135022494680e+04   2.000000000000e+02   white
1.923607014461e+04   2.240237723268e+04   2.000000000000e+02   white
1.882900830354e+04   3.087370745886e+04   2.200000000000e+02   white
1.799416264737e+04   7.938849418090e+03   2.000000000000e+02   black
2.183077027099e+04   1.698972289395e+04   2.200000000000e+02   white
7.848724088240e+03   7.475266450882e+03   2.000000000000e+02   white
8.936799133412e+03   1.706393843981e+04   2.000000000000e+02   white
1.836968895645e+04   1.058352033332e+04   2.000000000000e+02   black
2.642369515993e+04   4.833296810366e+03   2.000000000000e+02   white
5.404539813043e+03   9.931483230564e+03   2.000000000000e+02   white
8.327976677710e+03   8.885795295437e+03   2.200000000000e+02   white
1.561692186852e+04   1.307186759531e+04   2.200000000000e+02   black
3.817678845802e+03   2.192128779757e+04   2.000000000000e+02   white
2.552886030359e+04   4.567395022901e+03   2.000000000000e+02   white
3.347456856920e+03   1.208219231226e+04   2.200000000000e+02   white
1.102621420054e+03   6.210461070988e+03   2.200000000000e+02   white
2.801057426862e+04   1.135015662817e+04   2.200000000000e+02   white
3.199965360220e+03   2.311447200801e+04   2.200000000000e+02   white
2.396374582454e+04   1.254103429958e+04   2.200000000000e+02   white
7.998779943333e+03   1.694156719801e+04   2.000000000000e+02   white
2.096970851499e+04   1.222850090983e+04   2.200000000000e+02   black
6.943526588866e+03   1.596599047051e+04   2.000000000000e+02   white
1.665832000031e+04   1.195063527071e+04   2.200000000000e+02   black
2.895314352160e+04   1.265731561940e+03   2.200000000000e+02   white
7.797376839068e+03   3.669786563715e+03   2.200000000000e+02   white
7.371799911201e+03   2.989850960861e+04   2.000000000000e+02   white
1.086942493780e+04   9.989173708021e+02   2.200000000000e+02   white
7.150432002067e+03   1.169951289718e+04   2.000000000000e+02   white
2.433103635197e+04   2.011809965472e+04   2.200000000000e+02   white
2.268546143120e+04   2.337755292888e+04   2.200000000000e+02   white
1.110017190010e+04   6.929520368886e+03   2.200000000000e+02   black
2.724835026138e+04   5.910817482679e+03   2.000000000000e+02   white
8.775419641825e+03   3.274420470117e+03   2.000000000000e+02   white
1.439677097019e+03   1.221865948943e+04   2.000000000000e+02   white
8.827884462016e+03   2.155611662779e+04   2.000000000000e+02   white
1.272516903733e+03   2.990432787224e+04   2.200000000000e+02   white
1.820318652124e+03   1.900046228434e+03   2.200000000000e+02   white
2.275613894639e+04   3.025791322354e+04   2.000000000000e+02   white
1.278957221806e+04   2.012886425953e+04   2.200000000000e+02   black
1.955179393288e+04   2.507601870213e+04   2.200000000000e+02   white
9.121418077334e+03   9.486050457241e+02   2.000000000000e+02   white
2.160900648150e+04   2.874585207477e+04   2.200000000000e+02   white
1.996965990703e+04   2.684526937917e+04   2.200000000000e+02   white
8.743793768420e+03   5.093284631303e+03   2.000000000000e+02   white
9.070376226578e+03   2.998884968769e+04   2.200000000000e+02   white
5.655213410280e+03   2.410397844239e+04   2.200000000000e+02   white
1.038404097065e+04   2.110201591292e+04   2.200000000000e+02   black
2.629662368194e+03   3.074685101494e+04   2.000000000000e+02   white
1.661583413027e+04   2.559630601530e+04   2.000000000000e+02   white
1.961492778598e+03   1.403417658165e+04   2.000000000000e+02   white
1.909549923510e+04   6.787097434090e+03   2.000000000000e+02   black
2.601139902702e+04   1.971709949195e+04   2.000000000000e+02   white
1.683137297362e+03   1.727332847893e+04   2.000000000000e+02   white
2.619341706412e+04   5.652958594773e+03   2.000000000000e+02   white
1.582748818158e+04   2.447366784504e+04   2.200000000000e+02   white
4.169592793557e+03   3.473313590810e+03   2.200000000000e+02   white
1.752033147103e+03   1.871809461295e+04   2.200000000000e+02   white
1.781817141067e+04   1.191979253570e+04   2.000000000000e+02   black
4.856844761458e+02   1.718879389049e+04   2.000000000000e+02   white
6.321541496434e+03   2.382340078589e+04   2.200000000000e+02   white
2.489511722227e+03   1.775278619535e+04   2.000000000000e+02   white
7.518691958390e+03   2.012062333535e+04   2.200000000000e+02   white
2.150661095963e+04   1.510718103953e+04   2.000000000000e+02   white
1.099099424181e+04   3.476802344643e+03   2.000000000000e+02   black
2.828905901818e+04   5.183479698490e+03   2.000000000000e+02   white
1.806546233970e+04   1.429920967170e+03   2.200000000000e+02   white
2.340306100143e+04   2.245894838831e+04   2.200000000000e+02   white
2.182558385389e+03   2.259025313176e+04   2.000000000000e+02   white
2.390112394103e+04   6.634992833559e+03   2.200000000000e+02   white
2.367580480338e+04   1.382556256837e+04   2.200000000000e+02   white
2.719429366914e+04   2.011898923767e+04   2.200000000000e+02   white
2.071540590494e+03   9.467115445369e+03   2.200000000000e+02   white
3.811790415617e+03   1.153882370603e+02   2.000000000000e+02   white
2.354825796082e+04   2.280071645925e+03   2.200000000000e+02   white
1.307346622165e+04   2.289017915924e+04   2.000000000000e+02   black
7.840611439094e+03   2.481084410669e+04   2.000000000000e+02   white
1.463182521227e+04   1.299204333777e+03   2.200000000000e+02   white
1.973969340371e+04   1.174286153941e+04   2.000000000000e+02   black
1.693835961572e+04   2.636882878946e+03   2.200000000000e+02   white
1.680529857832e+04   6.703051803129e+02   2.200000000000e+02   white
1.910377475281e+04   9.024828036252e+02   2.200000000000e+02   white
8.249238255675e+03   6.891737759223e+02   2.200000000000e+02   white
5.648788280535e+03   3.672368970732e+03   2.000000000000e+02   white
1.434304049344e+04   2.943890217594e+04   2.200000000000e+02   white
5.083648766039e+03   1.552739058434e+04   2.000000000000e+02   white
1.718014037955e+04   1.186068869255e+03   2.200000000000e+02   white
1.416246154524e+04   2.437041224958e+04   2.000000000000e+02   black
1.652153591621e+04   1.592847763810e+04   2.200000000000e+02   black
1.716218517161e+04   6.508746051767e+02   2.000000000000e+02   white
1.803325843146e+04   3.635998228834e+02   2.200000000000e+02   white
1.792735017581e+04   1.099067532083e+04   2.000000000000e+02   black
1.985998378950e+04   1.541785660458e+04   2.000000000000e+02   white
2.458421613301e+04   2.238022015636e+04   2.200000000000e+02   white
1.922494838868e+04   5.591192070555e+03   2.000000000000e+02   black
2.095191992519e+04   2.217931916404e+04   2.000000000000e+02   white
9.010778952704e+03   5.270804252699e+03   2.000000000000e+02   white
1.402061479185e+04   2.655534490908e+04   2.200000000000e+02   black
6.650454658276e+03   1.049780975119e+04   2.200000000000e+02   white
1.596154379351e+04   2.329230057885e+04   2.200000000000e+02   black
1.960736560103e+04   1.392119325838e+04   2.200000000000e+02   black
2.118373585475e+04   2.554692743766e+03   2.200000000000e+02   white
2.688926966669e+04   1.867761454599e+04   2.200000000000e+02   white
7.474883755655e+03   7.505291486391e+03   2.000000000000e+02   white
9.032244449460e+03   1.847178751834e+04   2.200000000000e+02   white
1.603925273710e+04   1.175798909266e+04   2.200000000000e+02   black
1.494853972551e+03   1.520131250042e+04   2.200000000000e+02   white
2.911346715600e+04   3.060179755711e+04   2.200000000000e+02   white
2.641656811794e+04   1.228838542802e+04   2.000000000000e+02   white
3.668434257193e+03   2.113819188890e+04   2.000000000000e+02   white
1.345706034992e+04   4.489080076211e+03   2.000000000000e+02   white
1.096004912552e+04   2.078957662335e+04   2.200000000000e+02   black
6.664420163335e+03   1.699910125565e+04   2.000000000000e+02   white
4.797065202201e+02   9.267183707298e+03   2.200000000000e+02   white
1.024029454158e+04   5.509610977772e+03   2.200000000000e+02   white
8.545524298651e+03   2.562224602540e+04   2.000000000000e+02   white
4.284933389288e+03   3.158601681271e+03   2.000000000000e+02   white
1.454081264139e+04   1.582091306508e+04   2.200000000000e+02   black
3.340613309782e+03   1.591033475024e+04   2.000000000000e+02   white
2.166817414711e+04   1.419986581185e+04   2.000000000000e+02   white
1.011702695355e+04   2.960904244619e+04   2.200000000000e+02   white
2.467748343360e+04   2.645749803258e+04   2.200000000000e+02   white
3.921068837567e+03   2.501602632599e+04   2.200000000000e+02   white
2.956118828648e+04   1.224547312342e+04   2.000000000000e+02   white
4.498533527346e+03   1.531926699688e+04   2.200000000000e+02   white
2.642369920089e+04   1.804768014129e+04   2.000000000000e+02   white
2.927960288374e+04   1.519631159718e+04   2.000000000000e+02   white
1.322452797447e+04   1.629144798054e+04   2.200000000000e+02   black
1.645965740690e+02   7.291698536171e+03   2.200000000000e+02   white
7.302916254357e+03   2.812970059050e+04   2.000000000000e+02   white
2.949879603018e+04   2.424955935707e+04   2.200000000000e+02   white
2.047941787483e+04   2.580670313527e+03   2.200000000000e+02   white
1.613708548497e+03   2.925063874522e+04   2.200000000000e+02   white
1.538526775356e+04   3.109544286956e+04   2.000000000000e+02   white
1.479851494492e+04   2.048583722332e+04   2.200000000000e+02   black
2.955233070015e+04   1.054347343008e+04   2.000000000000e+02   white
2.895522342976e+04   1.085745378609e+04   2.000000000000e+02   white
2.028207426421e+04   2.839350669558e+04   2.200000000000e+02   white
2.138756628711e+04   6.654361213967e+02   2.000000000000e+02   white
1.696047924743e+04   2.394125541411e+04   2.200000000000e+02   white
1.624034764574e+04   2.652445299024e+04   2.200000000000e+02   white
2.042568149710e+04   7.457008345917e+03   2.200000000000e+02   black
2.056882582839e+04   8.972600872595e+03   2.200000000000e+02   black
5.206003180379e+03   1.549243902633e+03   2.200000000000e+02   white
1.493829658895e+04   1.202076649924e+04   2.200000000000e+02   black
1.130772572937e+04   2.149066441009e+04   2.200000000000e+02   black
2.489794019326e+03   2.199721764623e+04   2.000000000000e+02   white
1.960420921296e+04   2.249484119751e+04   2.200000000000e+02   white
6.922110755104e+03   9.633700593586e+03   2.000000000000e+02   white
2.339311555121e+04   6.323554162871e+02   2.000000000000e+02   black
1.372826111060e+04   8.593109773556e+03   2.000000000000e+02   black
4.592134413881e+03   1.855503031724e+04   2.200000000000e+02   white
2.366759520185e+04   1.052533186433e+04   2.200000000000e+02   white
2.512848622583e+04   1.873346792415e+03   2.200000000000e+02   white
6.525938443402e+03   2.805767359678e+04   2.000000000000e+02   white
3.861459081072e+03   4.965771653353e+03   2.000000000000e+02   white
1.440202734835e+04   7.547270124448e+03   2.200000000000e+02   black
1.708220893761e+04   3.983096360621e+03   2.200000000000e+02   white
1.107095082330e+04   1.176929944939e+04   2.000000000000e+02   black
8.635723228670e+03   1.725444516692e+04   2.200000000000e+02   white
2.419889760217e+04   1.025741755013e+04   2.000000000000e+02   white
1.543402559080e+04   3.984673876044e+03   2.000000000000e+02   white
2.104635227595e+04   1.160376764775e+04   2.000000000000e+02   black
2.292517119194e+04   1.700846377712e+04   2.000000000000e+02   white
2.300673382613e+04   1.478171352763e+03   2.200000000000e+02   white
2.207077544873e+04   2.148828428242e+04   2.200000000000e+02   white
2.984071721931e+04   2.404407856951e+04   2.200000000000e+02   white
8.893755198625e+03   1.622976372352e+03   2.200000000000e+02   white
2.511944605537e+04   1.153975068055e+04   2.200000000000e+02   white
2.813868813233e+04   4.650402766893e+03   2.000000000000e+02   white
1.051315946316e+04   2.283080794149e+04   2.200000000000e+02   white
2.441807396719e+04   1.154402591170e+04   2.200000000000e+02   white
1.643245366413e+03   2.845926279044e+03   2.000000000000e+02   white
1.432898843839e+04   1.821657316501e+04   2.200000000000e+02   black
3.712582876601e+03   9.944056721547e+03   2.200000000000e+02   white
1.089365944968e+04   1.087749324000e+04   2.200000000000e+02   black
1.362945368866e+04   8.914805764398e+03   2.000000000000e+02   black
1.293229851840e+04   8.124070982700e+03   2.000000000000e+02   black
7.971580867263e+03   2.103641816216e+04   2.200000000000e+02   white
9.883692246512e+03   2.518687166440e+04   2.000000000000e+02   white
2.469071745795e+04   8.385593183908e+03   2.200000000000e+02   white
2.850611807309e+04   1.902149220691e+04   2.200000000000e+02   white
1.854613715614e+04   2.111154254452e+04   2.000000000000e+02   white
2.886247689671e+04   2.070123548459e+04   2.200000000000e+02   white
2.236649975861e+04   2.114097243178e+03   2.200000000000e+02   white
1.267377343286e+02   4.151755518630e+03   2.000000000000e+02   white
1.129320172729e+03   1.943754301963e+04   2.200000000000e+02   white
2.775032003956e+04   3.106366789781e+04   2.000000000000e+02   white
2.017020308316e+03   5.699261917285e+03   2.200000000000e+02   white
2.368375487339e+04   1.916865810903e+04   2.000000000000e+02   white
1.451600890501e+04   1.727457831513e+04   2.200000000000e+02   black
6.079604096453e+03   1.287523304038e+04   2.000000000000e+02   white
7.418774999237e+02   2.986627265741e+03   2.000000000000e+02   white
9.842243389909e+03   4.086181181536e+03   2.000000000000e+02   white
7.000624777578e+03   4.643710093668e+03   2.200000000000e+02   white
1.141616429565e+04   2.654027142456e+03   2.000000000000e+02   white
5.852890258538e+03   2.124465209681e+04   2.000000000000e+02   white
5.733078700164e+03   1.079741415671e+04   2.000000000000e+02   white
4.185340641826e+03   2.204747172804e+04   2.200000000000e+02   white
2.126369130481e+04   1.729657956230e+04   2.000000000000e+02   white
1.841467731362e+04   1.359923254508e+04   2.000000000000e+02   black
2.469302740712e+04   1.529384425978e+04   2.000000000000e+02   white
2.917450609134e+04   2.283522216666e+04   2.200000000000e+02   white
1.892099222180e+03   2.353534682226e+04   2.200000000000e+02   white
9.485217090203e+03   2.660521651024e+03   2.200000000000e+02   white
2.680629404525e+04   7.138375571288e+03   2.000000000000e+02   white
3.491541746945e+03   4.497480401371e+03   2.000000000000e+02   white
5.036547090334e+03   2.715667668551e+04   2.000000000000e+02   white
7.651721588160e+03   1.572157625650e+04   2.200000000000e+02   white
2.928233241133e+04   9.038114066884e+03   2.200000000000e+02   white
1.915022208109e+04   9.763725138620e+03   2.000000000000e+02   black
8.848455946736e+03   1.440103390266e+04   2.000000000000e+02   black
5.714578466366e+03   5.177325830739e+03   2.200000000000e+02   white
2.308618305540e+04   1.668196676405e+04   2.200000000000e+02   white
7.628061675348e+02   1.378200449753e+04   2.000000000000e+02   white
4.842853109946e+03   1.881772105511e+04   2.000000000000e+02   white
9.395193731861e+03   9.555862122613e+03   2.000000000000e+02   black
1.738918408169e+04   2.792892472960e+04   2.000000000000e+02   white
7.647835406880e+03   1.877180667397e+03   2.200000000000e+02   white
1.590089614991e+04   1.117412703893e+04   2.200000000000e+02   black
2.444397917029e+04   2.434696851884e+04   2.000000000000e+02   white
6.884216667512e+03   8.207166465886e+03   2.200000000000e+02   white
