1.666779741086e+04   3.043653823829e+04   2.000000000000e+02   
1.543426803288e+04   3.048822036424e+04   2.000000000000e+02   
4.363211389709e+03   1.060862462191e+04   2.200000000000e+02   
2.720628935781e+04   2.037705992219e+03   2.200000000000e+02   
2.431008012618e+04   1.991894865746e+04   2.000000000000e+02   
1.676376016248e+04   1.282950367780e+04   2.200000000000e+02   
1.383765597354e+04   1.976584000659e+04   2.200000000000e+02   
2.551118193149e+04   1.965897038527e+04   2.200000000000e+02   
2.297604511882e+04   9.127869982101e+03   2.000000000000e+02   
1.693613298396e+04   6.460587675597e+03   2.200000000000e+02   
1.265125063002e+04   1.834184356176e+04   2.000000000000e+02   
7.372462160853e+03   1.005778330260e+04   2.200000000000e+02   
1.639225293910e+04   7.986454118934e+03   2.200000000000e+02   
1.922466399916e+04   1.770547424363e+04   2.200000000000e+02   
7.223998380086e+03   5.332117149620e+03   2.200000000000e+02   
1.774665733931e+04   2.100566781761e+03   2.000000000000e+02   
5.114064426873e+03   2.390187032261e+04   2.200000000000e+02   
2.244563319091e+04   2.390265155831e+04   2.000000000000e+02   
2.221394469389e+04   1.497552633717e+04   2.000000000000e+02   
8.533975855183e+03   6.789838791897e+02   2.200000000000e+02   
1.303844989167e+04   1.463149834403e+04   2.200000000000e+02   
3.123354208993e+03   2.423085871648e+04   2.000000000000e+02   
2.769074851716e+04   7.383780275167e+03   2.200000000000e+02   
5.156283220805e+03   3.262691834438e+03   2.000000000000e+02   
7.875559803844e+03   2.406364232876e+04   2.200000000000e+02   
2.456987693864e+04   3.033366056315e+04   2.200000000000e+02   
6.229977139505e+03   2.035649108545e+04   2.000000000000e+02   
1.820222540949e+04   1.143284982435e+04   2.000000000000e+02   
9.510153186412e+03   2.163192272599e+04   2.200000000000e+02   
6.106030744577e+03   1.857560378791e+03   2.200000000000e+02   
1.911413574613e+04   5.358941993106e+03   2.200000000000e+02   
1.125349959031e+04   2.174128467477e+03   2.200000000000e+02   
1.050361860997e+04   2.623773052228e+04   2.200000000000e+02   
1.387441196065e+04   5.139906001727e+03   2.200000000000e+02   
1.645821727653e+04   6.146841985142e+03   2.000000000000e+02   
1.816914167362e+04   3.070410395334e+04   2.200000000000e+02   
3.489440935346e+03   3.990275329715e+03   2.000000000000e+02   
1.901745177822e+04   1.046672661748e+04   2.200000000000e+02   
6.882403529439e+03   1.083640952151e+04   2.000000000000e+02   
2.832943590659e+04   3.069794126291e+04   2.000000000000e+02   
2.550449174578e+04   2.269722604847e+04   2.200000000000e+02   
4.567964654240e+02   5.123017250202e+03   2.200000000000e+02   
2.057207353096e+04   5.884560064533e+03   2.000000000000e+02   
1.217644362392e+04   3.208606711431e+03   2.200000000000e+02   
1.124766595441e+03   1.460745335635e+04   2.200000000000e+02   
1.921738260494e+04   1.299199295528e+04   2.200000000000e+02   
2.687537895425e+04   2.601366499613e+04   2.200000000000e+02   
2.640042679047e+04   3.104253595984e+04   2.200000000000e+02   
2.212886609175e+04   1.716799431994e+04   2.200000000000e+02   
2.281822754052e+04   2.396890236331e+04   2.200000000000e+02   
2.252800486100e+04   6.082976141541e+03   2.000000000000e+02   
2.881084618843e+04   2.195005687193e+04   2.200000000000e+02   
2.891945781529e+04   1.245659246282e+04   2.000000000000e+02   
1.489870104667e+04   2.050866229324e+04   2.000000000000e+02   
2.718468319020e+04   9.402382692056e+03   2.000000000000e+02   
1.906884197703e+04   7.500021135435e+03   2.000000000000e+02   
1.012159110288e+03   2.813444145810e+03   2.000000000000e+02   
2.908840104817e+04   2.954920815245e+04   2.200000000000e+02   
2.482770418557e+04   1.945826379959e+04   2.000000000000e+02   
2.623219388315e+04   1.072177141153e+04   2.000000000000e+02   
1.763650607747e+04   9.678804510811e+03   2.000000000000e+02   
1.727886212455e+04   7.618790251303e+03   2.200000000000e+02   
1.569821160621e+02   9.471455579684e+03   2.000000000000e+02   
1.432527101219e+04   2.943876006222e+04   2.000000000000e+02   
1.787321686853e+04   2.537397670349e+04   2.200000000000e+02   
1.760942551643e+04   1.117993335880e+04   2.000000000000e+02   
1.851823751557e+04   1.291450276295e+04   2.000000000000e+02   
1.398873069957e+04   1.112461214545e+04   2.000000000000e+02   
2.492569177080e+04   5.294990968665e+03   2.000000000000e+02   
2.612769489437e+04   9.798471420019e+02   2.200000000000e+02   
3.893806318811e+03   2.166595039030e+04   2.000000000000e+02   
4.823453710237e+02   6.771084542942e+03   2.000000000000e+02   
8.315785183451e+03   7.259883149961e+03   2.200000000000e+02   
1.690926499853e+04   2.580678896208e+04   2.000000000000e+02   
1.199453610716e+04   9.488203979143e+03   2.200000000000e+02   
2.668141682829e+04   1.658802721557e+04   2.200000000000e+02   
1.890000119493e+04   2.988834524383e+04   2.200000000000e+02   
1.429679213864e+04   2.451118262613e+04   2.200000000000e+02   
2.508489040678e+04   3.557053348345e+03   2.200000000000e+02   
1.558101895701e+04   2.307908535447e+04   2.200000000000e+02   
2.486000252546e+04   4.729848273886e+03   2.000000000000e+02   
6.310545521520e+03   6.576878512803e+03   2.000000000000e+02   
5.135849770331e+03   2.677574702083e+04   2.200000000000e+02   
2.954487615504e+04   1.490781596855e+04   2.000000000000e+02   
1.987913497934e+04   6.508655251145e+03   2.200000000000e+02   
1.395238026947e+04   2.042370911501e+04   2.200000000000e+02   
9.745051965040e+03   5.340949885575e+03   2.200000000000e+02   
1.376317521780e+04   1.400131894346e+02   2.200000000000e+02   
2.129078388184e+03   1.769592559021e+04   2.000000000000e+02   
4.336944341767e+03   1.096885626594e+04   2.000000000000e+02   
2.210238581404e+04   1.255678001675e+03   2.000000000000e+02   
7.235152815227e+03   7.888462582241e+03   2.000000000000e+02   
2.017282796833e+03   1.401626751460e+04   2.000000000000e+02   
1.545443356315e+04   1.341697730487e+04   2.000000000000e+02   
1.337629459326e+04   1.748630138739e+03   2.200000000000e+02   
5.088782044456e+02   1.789435787700e+04   2.200000000000e+02   
2.343680856521e+04   3.051735701306e+04   2.000000000000e+02   
9.968956718450e+03   8.342173426072e+03   2.200000000000e+02   
2.267284075777e+04   1.091427280278e+04   2.200000000000e+02   
2.437958180574e+04   1.670257221326e+04   2.000000000000e+02   
4.687689715886e+02   7.720967127121e+03   2.000000000000e+02   
6.319211657598e+03   1.618689508740e+04   2.000000000000e+02   
1.789113692357e+04   1.902628202734e+04   2.200000000000e+02   
1.578796094438e+04   9.305849848896e+03   2.000000000000e+02   
1.758240166755e+04   1.825401851552e+03   2.000000000000e+02   
3.041246437822e+03   1.360738264990e+04   2.200000000000e+02   
5.413735075483e+03   1.710016399447e+04   2.200000000000e+02   
1.637047482309e+04   2.026526882416e+04   2.000000000000e+02   
8.277878432934e+03   1.492111858297e+04   2.000000000000e+02   
2.297127555490e+04   5.190575507499e+03   2.000000000000e+02   
8.758722683311e+03   9.643851095700e+03   2.200000000000e+02   
9.941683529877e+03   3.079356832491e+04   2.200000000000e+02   
2.396799625386e+04   1.333622998490e+04   2.200000000000e+02   
9.232546836336e+03   1.723495897583e+04   2.000000000000e+02   
1.747212241591e+04   1.580030438696e+04   2.000000000000e+02   
4.893954012634e+03   2.251670211976e+04   2.000000000000e+02   
1.509110923071e+04   5.502643142977e+03   2.200000000000e+02   
2.706829673305e+04   6.568456304289e+03   2.000000000000e+02   
1.706029040266e+03   5.532552395324e+03   2.000000000000e+02   
5.184100347919e+03   3.044004522172e+04   2.200000000000e+02   
2.608477177166e+03   7.666219007769e+03   2.200000000000e+02   
1.603188869598e+04   2.199368895131e+04   2.200000000000e+02   
4.881327706871e+03   1.658906991110e+04   2.200000000000e+02   
1.611965580426e+04   1.362371147176e+04   2.200000000000e+02   
7.896579262917e+02   8.730093244383e+03   2.200000000000e+02   
7.830050650931e+03   1.087503582597e+04   2.200000000000e+02   
2.437010089203e+04   2.423083080370e+04   2.000000000000e+02   
9.078311067378e+03   1.436405901635e+04   2.200000000000e+02   
7.935864376166e+03   1.738587165659e+04   2.200000000000e+02   
2.297643391538e+04   1.494840888363e+03   2.200000000000e+02   
1.310631763511e+04   7.320409008714e+03   2.000000000000e+02   
1.862202201695e+04   1.991318815369e+04   2.200000000000e+02   
1.455145296084e+04   3.185227227329e+03   2.200000000000e+02   
4.861575847068e+03   4.643212933460e+03   2.000000000000e+02   
1.725468226537e+03   1.383157399473e+04   2.200000000000e+02   
4.027681855864e+03   7.173574879804e+03   2.200000000000e+02   
2.633932330835e+04   5.173138397969e+03   2.000000000000e+02   
1.433802783865e+04   1.495847228502e+04   2.200000000000e+02   
9.405270811026e+03   6.641202297731e+03   2.000000000000e+02   
2.302747554796e+04   2.265626248958e+04   2.000000000000e+02   
2.156329958295e+04   8.735987739206e+03   2.200000000000e+02   
1.821734560989e+04   2.708173125623e+04   2.000000000000e+02   
1.102967557618e+04   2.805807646264e+03   2.200000000000e+02   
2.856677148209e+04   6.125838322128e+03   2.000000000000e+02   
1.218494003845e+04   1.503211111585e+03   2.000000000000e+02   
8.592551955581e+03   1.813319214800e+04   2.000000000000e+02   
4.353896820292e+03   2.107990133064e+04   2.200000000000e+02   
2.509540206847e+04   9.608146617715e+03   2.000000000000e+02   
1.369898683199e+04   2.904947980069e+04   2.200000000000e+02   
2.927135671929e+04   7.366320216477e+03   2.000000000000e+02   
2.694354589067e+04   2.003006997410e+04   2.000000000000e+02   
1.477955169887e+03   1.807849664226e+04   2.000000000000e+02   
8.460881287537e+03   6.586895811955e+03   2.200000000000e+02   
2.198851709371e+04   9.969827512723e+02   2.000000000000e+02   
2.715276687787e+04   1.671122966071e+04   2.200000000000e+02   
2.897353593147e+04   7.542886317764e+03   2.000000000000e+02   
9.301806836632e+03   2.276104772189e+03   2.000000000000e+02   
1.183472993517e+04   4.008794686874e+02   2.000000000000e+02   
1.927495484867e+04   7.771938516704e+03   2.000000000000e+02   
1.621260913704e+04   4.362893489449e+03   2.000000000000e+02   
8.942610364598e+03   4.940964477474e+03   2.000000000000e+02   
1.620912974206e+04   1.245115742253e+03   2.000000000000e+02   
4.835721149687e+02   1.305108367800e+04   2.200000000000e+02   
2.813227498824e+04   2.666373110510e+04   2.200000000000e+02   
5.299238018900e+03   9.725032548571e+02   2.200000000000e+02   
2.644096197928e+04   1.102306002221e+04   2.000000000000e+02   
6.426036934067e+03   2.565667972841e+04   2.000000000000e+02   
7.331187772918e+03   1.165942638890e+04   2.000000000000e+02   
2.590629332096e+04   6.087841209799e+03   2.200000000000e+02   
2.658578783593e+04   2.524215425698e+04   2.200000000000e+02   
2.714992439594e+04   7.732717122546e+03   2.200000000000e+02   
2.502518314946e+04   8.481926488246e+03   2.200000000000e+02   
1.380828327528e+04   6.560572957292e+03   2.000000000000e+02   
1.706058114207e+03   1.243968503412e+04   2.200000000000e+02   
5.275216952734e+03   8.158942214966e+03   2.200000000000e+02   
1.181985389728e+04   1.593816526909e+04   2.000000000000e+02   
1.854028923410e+04   2.635413502753e+04   2.200000000000e+02   
1.974024572355e+03   7.648762752165e+03   2.000000000000e+02   
1.946330212903e+04   3.283751650689e+03   2.000000000000e+02   
2.032693343373e+04   7.127942108209e+02   2.000000000000e+02   
1.573167361910e+04   4.073791970196e+03   2.000000000000e+02   
1.287698522749e+04   2.645626546651e+04   2.200000000000e+02   
4.020940054696e+03   2.317482874825e+03   2.200000000000e+02   
1.583303388152e+04   1.801997681376e+03   2.000000000000e+02   
1.644439865198e+04   2.364359632235e+04   2.200000000000e+02   
1.540210548832e+04   3.483057182749e+03   2.000000000000e+02   
1.044303550644e+04   1.834890258506e+04   2.200000000000e+02   
1.445420556681e+04   1.165428408358e+04   2.000000000000e+02   
1.753459598137e+04   2.858809454345e+04   2.000000000000e+02   
7.731816844140e+02   8.351685993839e+03   2.200000000000e+02   
2.262624204489e+04   1.248411800249e+04   2.200000000000e+02   
7.518827476830e+03   1.899308687628e+04   2.200000000000e+02   
1.535997376882e+02   2.674163573519e+03   2.200000000000e+02   
1.132633198453e+04   2.984512274222e+04   2.200000000000e+02   
1.459228529578e+04   1.400081822353e+04   2.000000000000e+02   
8.246079513096e+02   1.845991690087e+04   2.200000000000e+02   
1.109059910196e+04   2.433753109710e+04   2.000000000000e+02   
4.315134324966e+03   1.815069095308e+04   2.200000000000e+02   
1.230957138420e+04   1.134904413848e+04   2.200000000000e+02   
2.428399460933e+04   7.340213236292e+03   2.000000000000e+02   
2.105904995944e+04   4.983910518663e+03   2.000000000000e+02   
7.857675247650e+03   7.035549774998e+02   2.200000000000e+02   
1.122769119594e+04   1.845595990047e+04   2.200000000000e+02   
7.598031190028e+03   1.352180085281e+04   2.200000000000e+02   
2.348056902775e+04   1.428689795969e+04   2.000000000000e+02   
2.425613539212e+04   2.956453615289e+04   2.200000000000e+02   
7.867275068571e+02   1.219598305425e+04   2.200000000000e+02   
1.244378775560e+04   4.910237337507e+03   2.000000000000e+02   
6.644263466699e+03   4.214716341280e+03   2.200000000000e+02   
2.337150132339e+04   1.674457196402e+04   2.200000000000e+02   
2.338735315178e+04   1.909114172990e+04   2.000000000000e+02   
1.766387068791e+04   3.002707177223e+04   2.000000000000e+02   
2.445930305719e+04   2.083014525881e+04   2.200000000000e+02   
1.868185033268e+04   1.357139966517e+04   2.000000000000e+02   
1.859895836718e+03   2.962354887753e+04   2.200000000000e+02   
1.653414161410e+03   3.069008189099e+04   2.200000000000e+02   
1.131933908097e+04   7.876206086293e+03   2.000000000000e+02   
2.018585819361e+04   4.738197876591e+03   2.000000000000e+02   
2.081880372727e+04   2.605814070234e+04   2.200000000000e+02   
2.710269917234e+04   1.007265165678e+04   2.000000000000e+02   
1.529848273806e+04   5.225799599692e+03   2.000000000000e+02   
1.804716220693e+04   2.744833865029e+04   2.200000000000e+02   
1.423987172270e+04   3.067269184157e+04   2.000000000000e+02   
1.630364547642e+04   8.905328786579e+03   2.200000000000e+02   
2.788998955580e+04   6.229466238372e+03   2.000000000000e+02   
1.659021925921e+04   9.804219971604e+03   2.000000000000e+02   
4.420214982570e+03   1.317396657962e+04   2.000000000000e+02   
7.818377092863e+03   1.542795901561e+04   2.000000000000e+02   
9.796574587318e+03   2.895113772796e+04   2.200000000000e+02   
6.681971646595e+03   1.024541042560e+04   2.200000000000e+02   
1.098002172355e+04   8.007005032714e+03   2.000000000000e+02   
1.337284099373e+04   1.477030068207e+04   2.000000000000e+02   
2.692959545388e+04   1.449236601351e+04   2.000000000000e+02   
2.446314619033e+04   1.085521664869e+04   2.000000000000e+02   
1.131299845939e+03   1.642335333666e+04   2.000000000000e+02   
1.249268391013e+04   1.719714176275e+04   2.200000000000e+02   
1.671403418570e+04   2.864839926911e+04   2.200000000000e+02   
1.528022600757e+04   2.639151025040e+03   2.000000000000e+02   
9.580037128609e+03   1.037447739163e+04   2.200000000000e+02   
1.158058904309e+04   2.477951093639e+04   2.000000000000e+02   
1.952366857293e+04   4.155240974605e+03   2.000000000000e+02   
2.712222971046e+04   7.137059828604e+03   2.200000000000e+02   
1.065484488409e+04   2.187138990586e+04   2.200000000000e+02   
5.722949450016e+03   1.993603516303e+04   2.200000000000e+02   
2.082094538540e+04   7.362217522291e+03   2.000000000000e+02   
1.383677157805e+04   1.148558542994e+04   2.200000000000e+02   
1.562242117544e+04   8.147390605343e+03   2.000000000000e+02   
2.605130446232e+04   1.481017847012e+04   2.000000000000e+02   
2.073254150550e+04   3.104707661995e+04   2.000000000000e+02   
1.662843613875e+04   2.722089231634e+04   2.000000000000e+02   
8.835396016286e+03   2.662754210176e+03   2.000000000000e+02   
2.545128117611e+04   2.790446765788e+04   2.000000000000e+02   
1.400560779943e+04   2.378193038998e+04   2.200000000000e+02   
1.591272228396e+03   3.477857200485e+03   2.200000000000e+02   
4.027371370231e+03   2.303413530002e+04   2.000000000000e+02   
1.590662177600e+04   1.822257192099e+04   2.000000000000e+02   
9.697239718582e+03   1.872011868632e+03   2.200000000000e+02   
2.337927041990e+04   2.723362554865e+04   2.200000000000e+02   
1.556831967808e+02   9.135163433063e+03   2.200000000000e+02   
1.524934747354e+04   2.044357307079e+04   2.000000000000e+02   
1.882936500560e+04   1.425886786508e+04   2.000000000000e+02   
6.289169233100e+03   7.850595879763e+03   2.000000000000e+02   
2.585664569291e+04   2.624242056029e+03   2.000000000000e+02   
2.956271922434e+04   8.193508205749e+03   2.000000000000e+02   
1.907438299894e+04   2.420467977445e+04   2.200000000000e+02   
4.374954778084e+03   1.850059904572e+04   2.000000000000e+02   
4.577583825456e+03   9.634845155549e+03   2.200000000000e+02   
9.103711798454e+03   9.547829179456e+03   2.200000000000e+02   
2.799300888558e+04   4.454744047426e+03   2.200000000000e+02   
6.058618634303e+03   1.595178352898e+04   2.000000000000e+02   
1.613313860136e+04   1.221629386210e+04   2.000000000000e+02   
6.059808408471e+03   1.299080716405e+04   2.200000000000e+02   
2.278536847571e+04   2.748252459759e+04   2.200000000000e+02   
7.723465768617e+02   1.013518621228e+03   2.000000000000e+02   
1.105710990464e+04   2.661885523516e+04   2.000000000000e+02   
3.881424876519e+03   3.895235657513e+02   2.000000000000e+02   
9.973646031382e+03   3.863223494642e+03   2.200000000000e+02   
1.163164990512e+04   1.378153242825e+04   2.000000000000e+02   
1.987989396973e+03   5.004768386397e+03   2.000000000000e+02   
1.190036501381e+04   1.049147281739e+04   2.000000000000e+02   
3.674590860040e+03   1.773729939325e+04   2.000000000000e+02   
4.271675523209e+03   9.403119938741e+02   2.200000000000e+02   
3.019562329902e+03   2.321494235543e+04   2.200000000000e+02   
6.900348327537e+03   2.756936310278e+04   2.200000000000e+02   
1.967678596136e+04   2.620253820757e+04   2.000000000000e+02   
1.793863275481e+04   7.006372225733e+02   2.200000000000e+02   
2.261085808769e+04   2.534173392149e+04   2.200000000000e+02   
2.011908533750e+04   2.340331594315e+04   2.200000000000e+02   
2.028699471926e+04   2.472421671155e+04   2.200000000000e+02   
5.330393746280e+02   1.878082376012e+03   2.200000000000e+02   
1.660942466293e+04   2.056129729661e+04   2.000000000000e+02   
1.710107780816e+04   7.340819745203e+03   2.000000000000e+02   
1.589575516908e+04   1.252809190201e+02   2.000000000000e+02   
4.658792631705e+03   2.584984160411e+04   2.200000000000e+02   
2.294418277279e+04   2.611094858731e+04   2.000000000000e+02   
1.605923359478e+04   1.531361898589e+04   2.000000000000e+02   
5.754716487242e+03   2.197095743656e+04   2.200000000000e+02   
2.582231594354e+04   4.072364173799e+03   2.200000000000e+02   
1.685159712131e+04   2.951844905160e+03   2.000000000000e+02   
1.864745114596e+04   4.438984990618e+03   2.000000000000e+02   
6.259157274118e+03   1.069005617315e+04   2.200000000000e+02   
1.258197579868e+04   2.131607926225e+04   2.000000000000e+02   
1.761869909719e+04   4.403448626694e+03   2.200000000000e+02   
2.856000130482e+03   9.009702793899e+03   2.200000000000e+02   
1.059713075765e+04   1.185823594534e+03   2.000000000000e+02   
1.333498449293e+04   2.017593594498e+04   2.000000000000e+02   
7.943163558178e+03   2.788871094487e+04   2.000000000000e+02   
2.350877993290e+04   2.203738178792e+04   2.000000000000e+02   
2.850189129198e+04   5.544446470598e+03   2.000000000000e+02   
4.305725549519e+03   2.921356408455e+04   2.000000000000e+02   
2.680453772781e+04   4.182619927295e+02   2.000000000000e+02   
6.412620423242e+03   1.455989559893e+04   2.200000000000e+02   
2.298936374354e+04   9.653961078455e+02   2.000000000000e+02   
1.043742871855e+04   3.507733229430e+03   2.200000000000e+02   
1.831928245722e+04   1.674474663841e+04   2.200000000000e+02   
3.711663929880e+03   6.579706573092e+03   2.000000000000e+02   
2.546562820416e+04   2.088617678308e+03   2.000000000000e+02   
3.706175986289e+03   5.127866005140e+03   2.200000000000e+02   
2.174168094093e+03   8.814230096754e+03   2.000000000000e+02   
2.358458284191e+04   1.745141172419e+04   2.200000000000e+02   
7.662484188039e+03   2.230347901100e+04   2.200000000000e+02   
1.047822679680e+04   1.268502318828e+04   2.000000000000e+02   
1.199208537639e+04   6.851271622969e+03   2.200000000000e+02   
7.848048450800e+03   1.804238867732e+04   2.000000000000e+02   
4.276977838335e+03   1.387191067637e+04   2.200000000000e+02   
1.957846539509e+03   2.673687683508e+04   2.000000000000e+02   
9.834579560294e+03   6.224802868339e+03   2.000000000000e+02   
6.310168480011e+03   4.213806958965e+03   2.000000000000e+02   
1.215751775739e+04   3.976643948657e+02   2.000000000000e+02   
7.163736479847e+03   1.317551597852e+03   2.200000000000e+02   
1.733013317602e+03   2.297511608472e+03   2.200000000000e+02   
7.566684714299e+03   4.351749590094e+03   2.000000000000e+02   
1.590334833763e+04   1.624725905283e+04   2.000000000000e+02   
2.102888113177e+04   2.465216794267e+04   2.000000000000e+02   
2.078754434099e+04   1.453789222881e+04   2.000000000000e+02   
2.872307238908e+04   2.893107700916e+04   2.000000000000e+02   
1.999084169206e+04   1.849291694743e+03   2.000000000000e+02   
2.231747244440e+04   2.458321788207e+04   2.000000000000e+02   
1.339369279752e+04   4.794332292536e+03   2.000000000000e+02   
1.727669029078e+04   7.053463836250e+03   2.000000000000e+02   
1.726273836694e+03   1.531486255807e+04   2.200000000000e+02   
2.305029268999e+04   3.044464680248e+04   2.000000000000e+02   
6.036179697601e+03   6.525088781315e+03   2.000000000000e+02   
2.314509613694e+04   2.337623223243e+03   2.000000000000e+02   
1.591966409998e+04   2.868632872516e+04   2.000000000000e+02   
2.337745140245e+04   1.031470411081e+04   2.000000000000e+02   
2.307703701123e+04   8.820165922185e+03   2.200000000000e+02   
1.830487696868e+04   9.037022038299e+03   2.000000000000e+02   
2.305157080804e+04   1.800856782986e+04   2.200000000000e+02   
2.988729499776e+04   9.888949212325e+03   2.000000000000e+02   
1.336356296398e+04   2.999654792031e+04   2.000000000000e+02   
8.048406605879e+03   1.608164863485e+04   2.000000000000e+02   
7.999898521738e+03   2.509925381602e+03   2.000000000000e+02   
1.079403868377e+04   2.560359255933e+03   2.200000000000e+02   
3.403771245847e+03   1.736073384741e+04   2.000000000000e+02   
1.394793007989e+04   1.294684304247e+04   2.000000000000e+02   
2.187038674414e+04   2.044961839781e+04   2.200000000000e+02   
1.458025626358e+04   1.224798541080e+04   2.200000000000e+02   
2.437719182320e+04   2.883898902049e+04   2.200000000000e+02   
2.666039325882e+04   2.329193393380e+03   2.200000000000e+02   
4.569850542048e+03   1.976627694670e+04   2.200000000000e+02   
1.289267578646e+04   2.371423091846e+04   2.200000000000e+02   
2.332537803051e+04   2.615744026844e+04   2.200000000000e+02   
2.699961507375e+04   8.601002558183e+03   2.000000000000e+02   
1.050977997376e+04   2.249970930656e+04   2.000000000000e+02   
2.419325101913e+03   7.346925550934e+03   2.000000000000e+02   
2.085417671083e+03   1.660214151634e+04   2.200000000000e+02   
1.508404773039e+04   2.801834945849e+04   2.200000000000e+02   
5.248302509072e+03   2.356904980795e+04   2.000000000000e+02   
2.566705023831e+04   3.015217364152e+04   2.200000000000e+02   
1.968571381737e+04   8.341081774468e+03   2.000000000000e+02   
1.118686744855e+04   9.697599214573e+02   2.200000000000e+02   
2.646095303862e+04   8.359666433524e+03   2.200000000000e+02   
6.014519988022e+03   1.173179196960e+04   2.000000000000e+02   
3.995840128630e+03   1.363108941918e+04   2.200000000000e+02   
1.321624896731e+04   1.469417692881e+03   2.000000000000e+02   
2.430353751152e+03   1.786965341887e+04   2.000000000000e+02   
1.668457584659e+04   2.547064436329e+04   2.200000000000e+02   
2.779961987434e+03   1.915063018574e+04   2.200000000000e+02   
6.866667550747e+03   6.716980058197e+03   2.000000000000e+02   
1.859944088074e+02   1.918667888793e+04   2.200000000000e+02   
1.632898901613e+04   2.648795309020e+03   2.200000000000e+02   
2.220803873423e+04   4.640172422943e+03   2.200000000000e+02   
1.176439640785e+04   8.974881652344e+03   2.000000000000e+02   
1.595792474686e+04   2.620741629147e+04   2.200000000000e+02   
5.504840880671e+03   1.673504300119e+04   2.200000000000e+02   
2.663904636461e+04   7.012616640905e+02   2.000000000000e+02   
1.369506150286e+04   1.311677079262e+04   2.000000000000e+02   
1.965817754507e+04   1.412671592192e+02   2.200000000000e+02   
6.778972379348e+03   2.282921133845e+04   2.200000000000e+02   
9.310465213805e+03   6.966488313471e+03   2.000000000000e+02   
7.669931384234e+03   1.627452470706e+03   2.200000000000e+02   
1.224380194577e+04   7.786690998179e+03   2.000000000000e+02   
4.681978668593e+03   1.342063764335e+04   2.200000000000e+02   
2.306866293410e+04   6.363194988226e+03   2.000000000000e+02   
8.361114725626e+03   1.843183686259e+04   2.200000000000e+02   
2.104351823480e+04   2.236152447433e+04   2.000000000000e+02   
2.090195195981e+04   9.426044506081e+03   2.200000000000e+02   
1.043165377346e+04   1.671914959956e+04   2.200000000000e+02   
1.708195990624e+04   4.025660978964e+02   2.000000000000e+02   
1.883159108227e+04   8.710040978091e+03   2.200000000000e+02   
2.118020132107e+04   1.558345954517e+03   2.200000000000e+02   
2.692142890253e+04   3.135600658781e+03   2.000000000000e+02   
1.431668999634e+04   1.457358673363e+04   2.200000000000e+02   
1.011053484897e+04   7.682525166272e+03   2.200000000000e+02   
1.911171969894e+04   5.964932410532e+03   2.200000000000e+02   
4.465785709374e+03   1.448531806168e+04   2.000000000000e+02   
1.018531094599e+04   1.451158401081e+04   2.000000000000e+02   
1.167691585935e+04   1.470661859260e+04   2.200000000000e+02   
7.024224750384e+03   2.253355136649e+04   2.000000000000e+02   
9.340861158702e+03   1.226833380786e+04   2.000000000000e+02   
